word,phonetic,definition_zh,definition_en,example,tags,audio_file
discharge,,"vt.卸下,放出,清偿(债务),履行(义务),解雇,开(炮),放(枪),射(箭);vi.卸货,流注;n.卸货,流出,放电",,,sholvoir;cet6;exam;core,
discipline,,"n.纪律,学科;v.训练",,,sholvoir;cet6;exam;core,
disclose,,"vt.揭露,透露",,,sholvoir;cet6;exam;core,
discount,,n.折扣,,,sholvoir;cet6;exam;core,
discreet,,"adj.小心的,慎重的,有思虑的,贤明的",,,sholvoir;cet6;exam;core,
discrepancy,,"n.相差,差异,矛盾",,,sholvoir;cet6;exam;core,
discrete,,"adj.不连续的,离散的",,,sholvoir;cet6;exam;core,
discriminate,,"v.歧视,区别,区别待遇",,,sholvoir;cet6;exam;core,
disease,,"n.疾病,弊病",,,sholvoir;cet6;exam;core,
disguise,,"v.假装,伪装,掩饰;n.伪装",,,sholvoir;cet6;exam;core,
disgust,,"n.厌恶,嫌恶;vi.令人厌恶,令人反感;vt.使作呕",,,sholvoir;cet6;exam;core,
dismay,,"n.沮丧,惊慌;v.使沮丧,使惊慌",,,sholvoir;cet6;exam;core,
dismiss,,"vt.解散,下课,开除,解职,使(或让)离开;vi.解散",,,sholvoir;cet6;exam;core,
disorder,,"n.杂乱,混乱,无秩序状态;vt.扰乱,使失调,使紊乱",,,sholvoir;cet6;exam;core,
dispatch,,"vt.分派,派遣;n.派遣,急件",,,sholvoir;cet6;exam;core,
disperse,,"v.(使)分散,(使)散开,疏散",,,sholvoir;cet6;exam;core,
displace,,"vt.移置,转移,取代,置换;v.转移",,,sholvoir;cet6;exam;core,
display,,"vt.陈列,展览,显示;n.陈列,展览,显示,显示器",,,sholvoir;cet6;exam;core,
disposal,,"n.处理,处置,布置,安排,配置,支配",,,sholvoir;cet6;exam;core,
dispose,,"v.处理,处置,部署;vt.布置,安排,除去,使愿意",,,sholvoir;cet6;exam;core,
disposition,,n.部署,,,sholvoir;cet6;exam;core,
disregard,,"v.不理漠视;n.漠视,忽视",,,sholvoir;cet6;exam;core,
disrupt,,"v.使中断,使分裂,使瓦解,使陷于混乱,破坏",,,sholvoir;cet6;exam;core,
dissipate,,"v.驱散,(使)(云、雾、疑虑等)消散,浪费(金钱或时间)",,,sholvoir;cet6;exam;core,
distill,,"vt.蒸馏,提取;vi.滴下",,,sholvoir;cet6;exam;core,
distinct,,"adj.清楚的,明显的,截然不同的,独特的",,,sholvoir;cet6;exam;core,
distinguish,,"v.区别,辨别",,,sholvoir;cet6;exam;core,
distort,,"vt.弄歪(嘴脸等),扭曲,歪曲(真理、事实等),误报",,,sholvoir;cet6;exam;core,
distract,,v.转移,,,sholvoir;cet6;exam;core,
distribution,,"n.分配,分发,配给物,销售,法院对无遗嘱死亡者财产的分配,分布状态,区分,分类,发送,发行",,,sholvoir;cet6;exam;core,
disturbance,,"n.骚动,动乱,打扰,干扰,骚乱,搅动",,,sholvoir;cet6;exam;core,
diverse,,"adj.不同的,变化多的",,,sholvoir;cet6;exam;core,
diversion,,"n.转移,转换,牵制,解闷,娱乐",,,sholvoir;cet6;exam;core,
divert,,"v.转移,转向,使高兴",,,sholvoir;cet6;exam;core,
divine,,"adj.神的,神圣的,非凡的,超人的,非常可爱的;n.牧师",,,sholvoir;cet6;exam;core,
divorce,,"n.离婚,脱离;vt.使离婚,与...脱离",,,sholvoir;cet6;exam;core,
dizzy,,"adj.(指人)晕眩的,昏乱的,(指地点,情况)使人晕眩的",,,sholvoir;cet6;exam;core,
dock,,"n.<美>码头,船坞,被告席,尾巴的骨肉部分;vt.靠码头,引入坞,剪短;vi.入船坞",,,sholvoir;cet6;exam;core,
doctrine,,"n.教条,学说",,,sholvoir;cet6;exam;core,
dodge,,"v.避开,躲避;n.<俗>诡计,躲藏",,,sholvoir;cet6;exam;core,
dole,,"n.施舍品,悲哀,失业救济金;vt.发放救济",,,sholvoir;cet6;exam;core,
dolphin,,n.海豚,,,sholvoir;cet6;exam;core,
domain,,"n.领土,领地,(活动、学问等的)范围,领域",,,sholvoir;cet6;exam;core,
dome,,n.圆屋顶,,,sholvoir;cet6;exam;core,
domestic,,"adj.家庭的,国内的,与人共处的,驯服的",,,sholvoir;cet6;exam;core,
dominant,,"adj.有统治权的,占优势的,支配的;adj.[生物]显性的",,,sholvoir;cet6;exam;core,
dominate,,"v.支配,占优势",,,sholvoir;cet6;exam;core,
donate,,"v.捐赠,赠予",,,sholvoir;cet6;exam;core,
donation,,"n.捐赠品,捐款,贡献",,,sholvoir;cet6;exam;core,
doom,,"n.厄运,毁灭,死亡,世末日;v.注定,判决;著名的3D动作游戏",,,sholvoir;cet6;exam;core,
doubtless,,"adj.无疑的,确定的;adv.无疑地,确定地,<口>大概、多半",,,sholvoir;cet6;exam;core,
draft,,"n.草稿,草案,草图;vt.起草,为...打样,设计;v.草拟",,,sholvoir;cet6;exam;core,
drag,,"v.拖,拖曳,缓慢而费力地行动;n.拖拉",,,sholvoir;cet6;exam;core,
drain,,"n.排水沟,消耗,排水;vt.排出沟外,喝干,耗尽;vi.排水,流干",,,sholvoir;cet6;exam;core,
drainage,,"n.排水,排泄,排水装置,排水区域,排出物,消耗",,,sholvoir;cet6;exam;core,
dramatic,,"adj.戏剧性的,生动的",,,sholvoir;cet6;exam;core,
drastic,,"adj.激烈的,(药性等)猛烈的",,,sholvoir;cet6;exam;core,
drawback,,"n.缺点,障碍,退还的关税,退税(指进口货物再出口时退还其进口时的关税)",,,sholvoir;cet6;exam;core,
dread,,"n.恐惧,恐怖,可怕的人(或物),畏惧;v.惧怕,担心",,,sholvoir;cet6;exam;core,
dreadful,,"adj.可怕的,<口>讨厌的",,,sholvoir;cet6;exam;core,
drill,,"n.钻孔机,钻子,播种机,军事训练,操练,(反复)练习,条播机;v.训练,钻孔,条播",,,sholvoir;cet6;exam;core,
drought,,"n.干旱,缺乏",,,sholvoir;cet6;exam;core,
dual,,"adj.双的,二重的,双重",,,sholvoir;cet6;exam;core,
dub,,"vt.[电影]配音,轻点,授予称号,打击;n.鼓声,笨蛋",,,sholvoir;cet6;exam;core,
dubious,,"adj.可疑的,不确定的",,,sholvoir;cet6;exam;core,
duplicate,,"adj.复制的,副的,两重的,两倍的,完全相同;n.复制品,副本;vt.复写,复制,使加倍,使成双",,,sholvoir;cet6;exam;core,
dwarf,,"n.矮子,侏儒;v.(使)变矮小",,,sholvoir;cet6;exam;core,
dwell,,"vi.居住,踌躇",,,sholvoir;cet6;exam;core,
eagle,,"n.鹰,鹰状标饰",,,sholvoir;cet6;exam;core,
easter,,n.[宗](耶稣)复活节,,,sholvoir;cet6;exam;core,
eccentric,,adj.古怪;n.行为古怪的人,,,sholvoir;cet6;exam;core,
eclipse,,"n.食,日蚀,月蚀,蒙蔽,衰落;vt.引起日蚀,引起月蚀,超越,使黯然失色",,,sholvoir;cet6;exam;core,
ecology,,"n.生态学,[社会]环境适应学,均衡系统",,,sholvoir;cet6;exam;core,
economic,,"adj.经济(上)的,产供销的,经济学的",,,sholvoir;cet6;exam;core,
economical,,"adj.节约的,经济的",,,sholvoir;cet6;exam;core,
economy,,"n.经济,节约,节约措施,经济实惠,系统,机体,经济制度的状况",,,sholvoir;cet6;exam;core,
edible,,adj.可食用的,,,sholvoir;cet6;exam;core,
effective,,"adj.有效的,被实施的,给人深刻印象,有生力量",,,sholvoir;cet6;exam;core,
efficiency,,"n.效率,功效",,,sholvoir;cet6;exam;core,
efficient,,"adj.(直接)生效的,有效率的,能干的",,,sholvoir;cet6;exam;core,
ego,,"n.自我,利已主义,自负",,,sholvoir;cet6;exam;core,
eject,,"vt.逐出,撵出,驱逐,喷射;n.推断的事物",,,sholvoir;cet6;exam;core,
elaborate,,"adj.精心制作的,详细阐述的,精细;vt.精心制作,详细阐述;v.详细描述",,,sholvoir;cet6;exam;core,
elapse,,"vi.(时间)过去,消逝;v.流逝",,,sholvoir;cet6;exam;core,
elastic,,adj.弹性的,,,sholvoir;cet6;exam;core,
electric,,"adj.电的,导电的,电动的,电气",,,sholvoir;cet6;exam;core,
electrical,,"adj.电的,有关电的",,,sholvoir;cet6;exam;core,
electrician,,"n.电工,电学家",,,sholvoir;cet6;exam;core,
electricity,,"n.电流,电,电学",,,sholvoir;cet6;exam;core,
electron,,n.电子,,,sholvoir;cet6;exam;core,
electronic,,adj.电子的,,,sholvoir;cet6;exam;core,
elegant,,"adj.文雅的,端庄的,雅致的,<口>上品的,第一流的",,,sholvoir;cet6;exam;core,
element,,"n.要素,元素,成分,元件,自然环境",,,sholvoir;cet6;exam;core,
elementary,,"adj.初步的,基本的,[化]元素的,自然力的",,,sholvoir;cet6;exam;core,
elevate,,"vt.举起,提拔,振奋,提升...的职位",,,sholvoir;cet6;exam;core,
elicit,,"vt.得出,引出,抽出,引起",,,sholvoir;cet6;exam;core,
eligible,,"adj.符合条件的,合格的",,,sholvoir;cet6;exam;core,
eliminate,,"vt.排除,消除;v.除去",,,sholvoir;cet6;exam;core,
elite,,"n.<法>[集合名词]精华,精锐,中坚分子",,,sholvoir;cet6;exam;core,
eloquent,,"adj.雄辩的,有口才的,动人的,意味深长的",,,sholvoir;cet6;exam;core,
embark,,"v.上船,上飞机,着手,从事,装于船上,登上",,,sholvoir;cet6;exam;core,
embarrass,,"vt.使困窘,使局促不安,阻碍,麻烦",,,sholvoir;cet6;exam;core,
embed,,"vt.使插入,使嵌入,深留,嵌入,[医]包埋",,,sholvoir;cet6;exam;core,
embody,,"vt.具体表达,使具体化,包含,收录",,,sholvoir;cet6;exam;core,
emerge,,"vi.显现,浮现,暴露,形成,(由某种状态)脱出,(事实)显现出来",,,sholvoir;cet6;exam;core,
emergency,,"n.紧急情况,突然事件,非常时刻,紧急事件",,,sholvoir;cet6;exam;core,
emotion,,"n.情绪,情感,感情",,,sholvoir;cet6;exam;core,
emphasis,,"n.强调,重点",,,sholvoir;cet6;exam;core,
emphasize,,"vt.强调,着重;v.强调",,,sholvoir;cet6;exam;core,
empirical,,"adj.完全根据经验的,经验主义的,[化]实验式",,,sholvoir;cet6;exam;core,
employment,,"n.雇用,使用,利用,工作,职业",,,sholvoir;cet6;exam;core,
enclosure,,"n.围住,围栏,四周有篱笆或围墙的场地",,,sholvoir;cet6;exam;core,
encounter,,"v.遭遇,遇到,相遇;n.遭遇,遭遇战",,,sholvoir;cet6;exam;core,
encourage,,"vt.鼓励,怂恿;v.鼓励,鼓励",,,sholvoir;cet6;exam;core,
endeavor,,"n.努力,尽力;vi.尽力,努力",,,sholvoir;cet6;exam;core,
endow,,"v.捐赠,赋予",,,sholvoir;cet6;exam;core,
endurance,,"n.忍耐(力),持久(力),耐久(性)",,,sholvoir;cet6;exam;core,
endure,,"v.耐久,忍耐",,,sholvoir;cet6;exam;core,
energetic,,"adj.精力充沛的,积极的",,,sholvoir;cet6;exam;core,
enforce,,"vt.强迫,执行,坚持,加强",,,sholvoir;cet6;exam;core,
engage,,"vt.使忙碌,雇佣,预定,使从事于,使参加;vi.答应,从事,交战,[机]接合,啮合",,,sholvoir;cet6;exam;core,
engagement,,"n.约会,婚约,诺言,交战,接站,雇拥,[机]接合",,,sholvoir;cet6;exam;core,
engine,,"n.发动机,机车,火车头",,,sholvoir;cet6;exam;core,
enhance,,"vt.提高,增强;v.提高",,,sholvoir;cet6;exam;core,
enlighten,,"vt.启发,启蒙,教导,授予...知识,开导,<古>照耀",,,sholvoir;cet6;exam;core,
enormous,,"adj.巨大的,庞大的,<古>极恶的,凶暴的",,,sholvoir;cet6;exam;core,
enrich,,"vt.使富足,使肥沃,装饰,加料于,浓缩",,,sholvoir;cet6;exam;core,
enroll,,"v.[亦作enrol]登记,招收,使入伍(或入会、入学等),参加,成为成员",,,sholvoir;cet6;exam;core,
ensue,,"vi.跟着发生,继起;vt.(基督教《圣经》用语)追求",,,sholvoir;cet6;exam;core,
entail,,"vt.使必需,使蒙受,使承担,遗传给;n.[建]限定继承权",,,sholvoir;cet6;exam;core,
entertainment,,"n.款待,娱乐,娱乐表演",,,sholvoir;cet6;exam;core,
enthusiasm,,"n.狂热,热心,积极性,激发热情的事物",,,sholvoir;cet6;exam;core,
enthusiastic,,"adj.热心的,热情的",,,sholvoir;cet6;exam;core,
entitle,,"vt.给...权利(或资格),给...题名,给...称号;v.授权,授权",,,sholvoir;cet6;exam;core,
entity,,n.实体,,,sholvoir;cet6;exam;core,
entrepreneur,,"n.<法>企业家,主办人",,,sholvoir;cet6;exam;core,
environment,,"n.环境,外界",,,sholvoir;cet6;exam;core,
envisage,,v.正视,,,sholvoir;cet6;exam;core,
epoch,,"n.新纪元,时代,时期,时间上的一点,[地质]世",,,sholvoir;cet6;exam;core,
equality,,"n.等同性,同等,平等,相等,等式",,,sholvoir;cet6;exam;core,
equator,,"n.赤道,赤道似的圈.圆",,,sholvoir;cet6;exam;core,
equip,,"vt.装备,配备,训练,准备行装",,,sholvoir;cet6;exam;core,
equivalent,,"adj.相等的,相当的,同意义的;n.等价物,相等物",,,sholvoir;cet6;exam;core,
erect,,"adj.直立的,竖立的,笔直的;vt.盖,使竖立,使直立,树立,建立;vi.[生理]勃起",,,sholvoir;cet6;exam;core,
erosion,,"n.腐蚀,侵蚀",,,sholvoir;cet6;exam;core,
erroneous,,"adj.错误的,不正确的",,,sholvoir;cet6;exam;core,
erupt,,vt.喷出;vi.爆发,,,sholvoir;cet6;exam;core,
escort,,"n.护卫(队),护送,陪同(人员),护卫队;v.护卫,护送,陪同",,,sholvoir;cet6;exam;core,
essence,,"n.基本,[哲]本质,香精",,,sholvoir;cet6;exam;core,
essential,,"adj.本质的,实质的,基本的,提炼的,精华的;n.本质,实质,要素,要点",,,sholvoir;cet6;exam;core,
establish,,"vt.建立,设立,安置,使定居,使人民接受,确定;v.建立",,,sholvoir;cet6;exam;core,
esthetic,,adj.感觉的,,,sholvoir;cet6;exam;core,
estimate,,"v.&n.估计,估价,评估",,,sholvoir;cet6;exam;core,
eternal,,"adj.永恒的,永远的,不灭的,没完没了的",,,sholvoir;cet6;exam;core,
ethnic,,"adj.人种的,种族的,异教徒的",,,sholvoir;cet6;exam;core,
evaluate,,"vt.评价,估计,求...的值;v.评价",,,sholvoir;cet6;exam;core,
evidence,,"n.明显,显著,明白,迹象,根据,[物]证据,证物",,,sholvoir;cet6;exam;core,
evident,,"adj.明显的,显然的",,,sholvoir;cet6;exam;core,
evil,,"adj.邪恶的,带来麻烦的,不幸的,有害的,诽谤的;n.邪恶,不幸,罪恶",,,sholvoir;cet6;exam;core,
evoke,,"vt.唤起,引起,博得",,,sholvoir;cet6;exam;core,
evolution,,"n.进展,发展,演变,进化",,,sholvoir;cet6;exam;core,
exaggerate,,"v.夸大,夸张",,,sholvoir;cet6;exam;core,
exceed,,"vt.超越,胜过;vi.超过其他",,,sholvoir;cet6;exam;core,
exception,,"n.除外,例外,反对,异议",,,sholvoir;cet6;exam;core,
exceptional,,"adj.例外的,异常的",,,sholvoir;cet6;exam;core,
excess,,"n.过度,剩于,无节制,超过,超额;adj.过度的,额外的",,,sholvoir;cet6;exam;core,
excessive,,"adj.过多的,过分的,额外",,,sholvoir;cet6;exam;core,
exchange,,"vt.交换,调换,兑换,交流,交易;n.交换,调换,兑换,交流,交易",,,sholvoir;cet6;exam;core,
exclaim,,"v.呼喊,惊叫,大声叫",,,sholvoir;cet6;exam;core,
exclude,,"vt.拒绝接纳,把...排除在外,排斥",,,sholvoir;cet6;exam;core,
exclusive,,"adj.排外的,孤高的,唯我独尊的,独占的,唯一的,高级的",,,sholvoir;cet6;exam;core,
excursion,,"n.远足,游览,短程旅行,远足队,离题,[物]偏移,漂移",,,sholvoir;cet6;exam;core,
execute,,"vt.执行,实行,完成,处死,制成,[律]经签名盖章等手续使(证书)生效",,,sholvoir;cet6;exam;core,
execution,,"n.实行,完成,执行,死刑,制作,(武器等的)破坏效果,杀伤力",,,sholvoir;cet6;exam;core,
executive,,"adj.实行的,执行的,行政的;n.执行者,经理主管人员",,,sholvoir;cet6;exam;core,
exemplify,,"vt.例证,例示,作为...例子",,,sholvoir;cet6;exam;core,
exempt,,v.免除;adj.被免除的,,,sholvoir;cet6;exam;core,
exert,,"vt.尽(力),施加(压力等),努力;v.发挥,竭尽全力,尽",,,sholvoir;cet6;exam;core,
exhaust,,"vt.用尽,耗尽,抽完,使筋疲力尽;vi.排气;n.排气,排气装置;adj.用不完的,不会枯竭的",,,sholvoir;cet6;exam;core,
exhibit,,"vt.展出,陈列;n.展览品,陈列品,展品;v.展示",,,sholvoir;cet6;exam;core,
exile,,"n.放逐,充军,流放,流犯,被放逐者;vt.放逐,流放,使背井离乡",,,sholvoir;cet6;exam;core,
existence,,"n.存在,实在,生活,存在物,实在物",,,sholvoir;cet6;exam;core,
exotic,,"adj.异国情调的,外来的,奇异的",,,sholvoir;cet6;exam;core,
expand,,"vt.使膨胀,详述,扩张;vi.张开,发展",,,sholvoir;cet6;exam;core,
expansion,,"n.扩充,开展,膨胀,扩张物,辽阔,浩瀚",,,sholvoir;cet6;exam;core,
expedition,,"n.远征,探险队,迅速,派遣",,,sholvoir;cet6;exam;core,
expel,,"v.驱逐,开除,排出,发射",,,sholvoir;cet6;exam;core,
expend,,"vt.花费,消耗,支出,[海]把(暂时不用的绳)绕在杆上",,,sholvoir;cet6;exam;core,
expenditure,,"n.支出,花费",,,sholvoir;cet6;exam;core,
expense,,"n.费用,代价,损失,开支,费钱之物",,,sholvoir;cet6;exam;core,
expert,,"n.专家,行家,[军](特等)射手;adj.老练的,内行的,专门的;vt.在...中当行家,当专家",,,sholvoir;cet6;exam;core,
expertise,,"n.专家的意见,专门技术",,,sholvoir;cet6;exam;core,
expire,,"v.期满,终止,呼气,断气,届满",,,sholvoir;cet6;exam;core,
explicit,,"adj.外在的,清楚的,直率的,(租金等)直接付款的",,,sholvoir;cet6;exam;core,
exploit,,"vt.开拓,开发,开采,剥削,用以自肥;v.使用",,,sholvoir;cet6;exam;core,
explore,,"v.探险,探测,探究",,,sholvoir;cet6;exam;core,
expose,,"vt.使暴露,受到,使曝光;v.揭露",,,sholvoir;cet6;exam;core,
exposition,,"n.博览会,展览会,说明,曝露,[戏]展示部分,[音]呈示部",,,sholvoir;cet6;exam;core,
expression,,"n.表达,表情,脸色,声调,腔调,榨出,语法,措辞;n.[数]式,表达式,符号",,,sholvoir;cet6;exam;core,
exquisite,,"adj.优美的,高雅的,精致的,剧烈的,异常的,细腻的,敏锐的",,,sholvoir;cet6;exam;core,
extensive,,"adj.广大的,广阔的,广泛的",,,sholvoir;cet6;exam;core,
extent,,"n.广度,宽度,长度,范围,程度,区域,[律]<英>扣押,<美>临时所有权令",,,sholvoir;cet6;exam;core,
external,,"adj.外部的,客观的,[医]外用的,外国的,表面的;n.外部,外面",,,sholvoir;cet6;exam;core,
extinct,,"adj.熄灭的,灭绝的,耗尽的;vt.<古>使熄灭",,,sholvoir;cet6;exam;core,
extinguish,,"vt.熄灭,消灭,压制,使黯然失色,偿清",,,sholvoir;cet6;exam;core,
extract,,"n.精,汁,榨出物,摘录,选粹;vt.拔出,榨取,开方,求根,摘录,析取,吸取",,,sholvoir;cet6;exam;core,
extraordinary,,"adj.非常的,特别的,非凡的,特派的",,,sholvoir;cet6;exam;core,
extravagant,,"adj.奢侈的,浪费的,过分的,放纵的",,,sholvoir;cet6;exam;core,
extreme,,"adj.尽头的,极端的,极度的,偏激的,最后的;n.极端,极端的事物",,,sholvoir;cet6;exam;core,
fabric,,"n.织品,织物,布,结构,建筑物,构造",,,sholvoir;cet6;exam;core,
fabricate,,"vt.制作,构成,捏造,伪造,虚构",,,sholvoir;cet6;exam;core,
facet,,"n.(多面体的)面,(宝石等的)刻面,小平面,方面,琢面;vt.在...上刻画",,,sholvoir;cet6;exam;core,
facilitate,,"vt.（不以人作主语的）使容易,使便利,推动,帮助,使容易,促进",,,sholvoir;cet6;exam;core,
factor,,"n.因素,要素,因数,代理人",,,sholvoir;cet6;exam;core,
faculty,,"n.才能,本领,能力,全体教员,(大学的)系,科,(授予的)权力",,,sholvoir;cet6;exam;core,
faith,,"n.信任,信念,宗教信仰,忠实,保证,诺言,约定",,,sholvoir;cet6;exam;core,
fake,,"n.假货,欺骗;adj.假的;vt.伪造,赝造,捏造,假造,仿造;vi.伪装",,,sholvoir;cet6;exam;core,
famine,,"n.饥荒,<古>饥饿,严重的缺乏",,,sholvoir;cet6;exam;core,
fantastic,,"adj.幻想的,奇异的,稀奇古怪的,荒谬的,空想的",,,sholvoir;cet6;exam;core,
fantasy,,"n.幻想,白日梦",,,sholvoir;cet6;exam;core,
fascinate,,"vt.使着迷,使神魂颠倒;vi.入迷,极度迷人的",,,sholvoir;cet6;exam;core,
fatal,,"adj.致命的,重大的,命运注定的,不幸的,致命的,毁灭性的",,,sholvoir;cet6;exam;core,
fatigue,,"n.疲乏,疲劳,累活,[军]杂役;vt.使疲劳,使心智衰弱;vi.疲劳",,,sholvoir;cet6;exam;core,
feasible,,"adj.可行的,切实可行的",,,sholvoir;cet6;exam;core,
feast,,"n.节日,盛宴,筵席,宴会,酒席;vt.盛宴,款待,享乐,请客;vi.参加宴会,享受",,,sholvoir;cet6;exam;core,
feature,,"n.面貌的一部分(眼,口,鼻等)特征,容貌,特色,特写;vt.是...的特色,特写,放映;vi.起重要作用",,,sholvoir;cet6;exam;core,
federal,,"adj.联邦的,联合的,联邦制的,同盟的;n.(南北战争)北部联邦同盟盟员;连邦软件公司,国内正版经销商",,,sholvoir;cet6;exam;core,
federation,,"n.同盟,联邦,联合,联盟",,,sholvoir;cet6;exam;core,
feeble,,"adj.虚弱的,衰弱的,无力的,微弱的,薄弱的",,,sholvoir;cet6;exam;core,
fellowship,,"n.伙伴关系,交情,团体,奖学金,友谊",,,sholvoir;cet6;exam;core,
feminine,,"adj.妇女(似)的,娇柔的,阴性的,女性的",,,sholvoir;cet6;exam;core,
ferry,,"n.摆渡,渡船,渡口;vt.渡运,(乘渡船)渡过,运送;vi.摆渡,(船)来往行驶",,,sholvoir;cet6;exam;core,
fertilizer,,"n.肥料(尤指化学肥料),[动]受精媒介物",,,sholvoir;cet6;exam;core,
fiction,,"n.虚构,编造,小说",,,sholvoir;cet6;exam;core,
figure,,"n.外形,体形,图形,画像,数字,形状,身份;vt.描绘,塑造,表示,象征,演算,认为;vi.出现,考虑,出名,扮演角色",,,sholvoir;cet6;exam;core,
finance,,"n.财政,金融,财政学;vt.供给...经费,负担经费;vi.筹措资金",,,sholvoir;cet6;exam;core,
financial,,"adj.财政的,金融的",,,sholvoir;cet6;exam;core,
finite,,"adj.有限的,[数]有穷的,限定的",,,sholvoir;cet6;exam;core,
fitting,,"adj.适合的,相称的,适宜的;n.试穿,试衣,装配,装置",,,sholvoir;cet6;exam;core,
fixture,,"n.固定设备,预定日期,比赛时间,[机]装置器,工作夹具",,,sholvoir;cet6;exam;core,
flank,,"n.腰窝,侧面,军队侧翼,侧腹,胁,腰窝肉;vt.在...的侧面,侧翼包围,守侧面;vi.侧面与...相接",,,sholvoir;cet6;exam;core,
flap,,"n.拍打,拍打声,副翼;v.拍打,鼓翼而飞,飘动,拉下(帽)的边,扔,掷",,,sholvoir;cet6;exam;core,
flare,,"n.闪光,闪耀;vi.闪光,突然烧起来,闪耀;vt.使闪耀,使张开",,,sholvoir;cet6;exam;core,
flask,,"n.瓶,长颈瓶,细颈瓶,烧瓶,小水瓶",,,sholvoir;cet6;exam;core,
flat,,"adj.平坦的,扁平的,单调的,干脆的,无聊的;adv.平直地,正好,断然地;n.平面,一层,公寓;v.(使)变平,(使)降半音",,,sholvoir;cet6;exam;core,
flatter,,"vt.过分夸赞,奉承,阿谀,使高兴,使满意,(画,肖像上的形象)胜过(真人或实物)",,,sholvoir;cet6;exam;core,
flaw,,"n.缺点,裂纹,瑕疵,一阵狂风;vt.使破裂,使有缺陷,使无效;vi.生裂缝,变的有缺陷",,,sholvoir;cet6;exam;core,
flexible,,"adj.柔韧性,易曲的,灵活的,柔软的,能变形的,可通融的",,,sholvoir;cet6;exam;core,
fling,,"n.投,掷,猛冲,暴躁的行动,急冲,嘲弄,讥笑;vt.猛投,抛,掷,使陷入,挥动,嘲笑,扫视;vi.猛冲,直冲,急行",,,sholvoir;cet6;exam;core,
flip,,"vt.掷,弹,轻击,鞭等抽打,空翻;vi.用指轻弹,抽打,翻书页(或纸张),蹦跳;n.抛,弹,筋斗;adj.无礼的,冒失的,轻率的",,,sholvoir;cet6;exam;core,
float,,"n.漂流物,浮舟,浮萍,彩车;vi.浮动,飘浮,散播,摇摆,(计划等)付诸实行;vt.使漂浮,容纳,淹没,发行,用水注满",,,sholvoir;cet6;exam;core,
fluctuate,,"vi.变动,波动,涨落,上下,动摇;vt.使动摇,使波动,使起伏",,,sholvoir;cet6;exam;core,
flush,,"n.奔流,晕红,激动,萌芽,活力旺盛,发烧,一手同花的五张牌,惊鸟;adj.挥霍的,直接的,丰足的,泛滥的;adv.齐平地,直接地;vi.(脸)发红,奔涌,充沛,惊飞;vt.淹没,冲洗,使脸红,使齐平,使惊飞,使激动",,,sholvoir;cet6;exam;core,
flutter,,"n.摆动,鼓翼,烦扰;vi.鼓翼,飘动,悸动,乱跳,烦扰;vt.拍(翅),使焦急",,,sholvoir;cet6;exam;core,
foam,,"n.泡沫,水沫,泡沫材料,泡沫橡皮,泡沫塑料;vi.起泡沫,冒汗水,吐白沫;vt.使起泡沫",,,sholvoir;cet6;exam;core,
focus,,"n.(兴趣活动)中心,焦点,焦距,[医]病灶,地],震源;vi.聚焦,注视;vt.使集中,在焦点上,定焦点,调焦,集中",,,sholvoir;cet6;exam;core,
foil,,"n.箔,金属薄片,[建]叶形片,烘托,衬托;vt.衬托,阻止,挡开,挫败,贴箔于",,,sholvoir;cet6;exam;core,
fold,,"n.折,羊栏,折痕,信徒;vt.折叠,包,合拢,抱住,笼罩,调入,交迭;vi.折叠起来,彻底失败",,,sholvoir;cet6;exam;core,
force,,"n.力量,武力,精力,魄力,势力,暴力,[复]军队,影响力;vt.强制,强加,(用武力)夺取,使,推动,施加压力",,,sholvoir;cet6;exam;core,
foremost,,"adj.(位置或时间)最先的,最初的,最重要的;adv.首要地,首先",,,sholvoir;cet6;exam;core,
foresee,,"vt.预见,预知",,,sholvoir;cet6;exam;core,
forge,,"v.稳步前进,铸造,伪造",,,sholvoir;cet6;exam;core,
formal,,"adj.外形的,正式的,合礼仪的,形式的,整齐匀称的;n.正式的社交活动",,,sholvoir;cet6;exam;core,
format,,"n.开本,版式,形式,格式;vt.安排...的格局(或规格),[计]格式化(磁盘)",,,sholvoir;cet6;exam;core,
formidable,,"adj.强大的,令人敬畏的,可怕的,艰难的",,,sholvoir;cet6;exam;core,
formula,,"n.公式,规则,客套语",,,sholvoir;cet6;exam;core,
formulate,,"vt.用公式表示,明确地表达,作简洁陈述;v.阐明",,,sholvoir;cet6;exam;core,
fort,,"n.堡垒,边界上的贸易站",,,sholvoir;cet6;exam;core,
forthcoming,,adj.即将来临的;n.来临,,,sholvoir;cet6;exam;core,
forum,,"n.古罗马城镇的广场(或市场),论坛,法庭,讨论会",,,sholvoir;cet6;exam;core,
fossil,,"n.化石,僵化的事物;adj.化石的,陈腐的,守旧的",,,sholvoir;cet6;exam;core,
foster,,"vt.养育,抚育,培养,鼓励,抱(希望);n.养育者,鼓励者",,,sholvoir;cet6;exam;core,
foul,,"adj.污秽的,邪恶的,恶劣的;vt.弄脏,妨害,污蔑,犯规;vi.腐烂,犯规,缠结;n.犯规,缠绕;adv.违反规则地,不正当地",,,sholvoir;cet6;exam;core,
fraction,,"n.小部分,片断,分数",,,sholvoir;cet6;exam;core,
fracture,,"n.破裂,骨折;v.(使)破碎,(使)破裂",,,sholvoir;cet6;exam;core,
fragile,,"adj.易碎的,脆的",,,sholvoir;cet6;exam;core,
